"TEXARKANA ISD","NASH EL","019907","019907109","","N","A","NA","","N","01 - 05","019","08","BOWIE","Elementary"
"TEXARKANA ISD","NUNN JUVENILE COURT CTR","019907","019907200","","N","N","NR","","N","08 - 10","019","08","BOWIE","Secondary"
"TEXARKANA ISD","PINE STREET MIDDLE","019907","019907042","","N","A","NA","","N","07 - 08","019","08","BOWIE","Middle"
"TEXARKANA ISD","SPRING LAKE PARK KIND CTR","019907","019907111","","N","N","NR","","N","PK - KG","019","08","BOWIE","Elementary"
"TEXARKANA ISD","TEXAS H S","019907","019907002","","N","L","NE","","N","09 - 12","019","08","BOWIE","Secondary"
"TEXARKANA ISD","WAKE VILLAGE EL","019907","019907113","","N","A","NA","","N","EE - 06","019","08","BOWIE","Elementary"
"TEXARKANA ISD","WESTLAWN INT","019907","019907043","","N","A","NA","","N","05 - 08","019","08","BOWIE","Middle"
"TEXAS ACADEMY OF EXCELLENCE","TEXAS ACAD OF EXCELLENCE","227802","227802101","227901111","N","","","CAMPBELL ELEM","Y","PK - 01","227","13","TRAVIS","Elementary"
"TEXAS CITY ISD","ALTER SCH","084906","084906004","","N","1","PE","","N","04 - 12","084","04","GALVESTON","Both Elem/Sec"
"TEXAS CITY ISD","BLOCKER MIDDLE","084906","084906041","","N","A","NA","","N","07 - 08","084","04","GALVESTON","Middle"
"TEXAS CITY ISD","FRY INT","084906","084906101","","N","R","NA","","N","05 - 06","084","04","GALVESTON","Middle"
"TEXAS CITY ISD","HEIGHTS EL","084906","084906102","","N","R","NA","","N","EE - 04","084","04","GALVESTON","Elementary"
"TEXAS CITY ISD","KOHFELDT EL","084906","084906103","","N","R","NA","","N","PK - 04","084","04","GALVESTON","Elementary"
"TEXAS CITY ISD","NORTHSIDE EL","084906","084906104","","N","R","NA","","N","EE - 10","084","04","GALVESTON","Both Elem/Sec"
"TEXAS CITY ISD","ROOSEVELT-WILSON EL","084906","084906105","","N","E","NA","","N","EE - 04","084","04","GALVESTON","Elementary"
"TEXAS CITY ISD","TEXAS CITY H S","084906","084906001","","N","A","NQ","","N","09 - 12","084","04","GALVESTON","Secondary"
"TEXHOMA ISD","TEXHOMA EL","211901","211901101","","N","A","NA","","N","KG - 12","211","16","SHERMAN","Both Elem/Sec"
"TEXLINE ISD","TEXLINE SCHOOL","056902","056902001","","N","A","AC","","N","PK - 12","056","16","DALLAM","Both Elem/Sec"
"THORNDALE ISD","THORNDALE EL","166905","166905101","","N","R","NA","","N","KG - 06","166","13","MILAM","Elementary"
"THORNDALE ISD","THORNDALE H S","166905","166905001","","N","A","NQ","","N","07 - 12","166","13","MILAM","Secondary"
"THRALL ISD","THRALL EL","246912","246912101","","N","E","NA","","N","KG - 06","246","13","WILLIAMSON","Elementary"
"THRALL ISD","THRALL H S","246912","246912001","","N","R","NQ","","N","07 - 12","246","13","WILLIAMSON","Secondary"
"THREE RIVERS ISD","ALTER CAMPUS","149902","149902002","","N","","","","N","07 - 10","149","02","LIVE OAK","Secondary"
"THREE RIVERS ISD","THREE RIVERS EL","149902","149902101","","N","A","NA","","N","EE - 05","149","02","LIVE OAK","Elementary"
"THREE RIVERS ISD","THREE RIVERS H S","149902","149902001","","N","A","NQ","","N","09 - 12","149","02","LIVE OAK","Secondary"
"THREE RIVERS ISD","THREE RIVERS MIDDLE","149902","149902041","","N","A","NA","","N","06 - 08","149","02","LIVE OAK","Middle"
"THREE WAY ISD","THREE WAY EL","072901","072901101","","N","R","NA","","N","PK - 06","072","11","ERATH","Elementary"
"THREE WAY ISD","THREE WAY SCHOOL","009903","009903001","","N","A","NQ","","N","KG - 12","009","17","BAILEY","Both Elem/Sec"
"THROCKMORTON ISD","THROCKMORTON EL","224901","224901101","","N","R","NA","","N","EE - 08","224","09","THROCKMORTON","Elementary"
"THROCKMORTON ISD","THROCKMORTON H S","224901","224901001","","N","E","NQ","","N","09 - 12","224","09","THROCKMORTON","Secondary"
"TIDEHAVEN ISD","BLESSING EL","158902","158902101","","N","A","NA","","N","PK - 05","158","03","MATAGORDA","Elementary"
"TIDEHAVEN ISD","MARKHAM EL","158902","158902102","","N","R","NA","","N","PK - 05","158","03","MATAGORDA","Elementary"
"TIDEHAVEN ISD","TIDEHAVEN H S","158902","158902001","","N","R","NQ","","N","09 - 12","158","03","MATAGORDA","Secondary"
"TIDEHAVEN ISD","TIDEHAVEN INT","158902","158902041","","N","A","NA","","N","06 - 08","158","03","MATAGORDA","Middle"
"TIMPSON ISD","SHELBY CO SP ED CTR","210905","210905102","","N","N","NR","","N","EE - 12","210","07","SHELBY","Both Elem/Sec"
"TIMPSON ISD","TIMPSON EL","210905","210905101","","N","A","NA","","N","PK - 08","210","07","SHELBY","Elementary"
"TIMPSON ISD","TIMPSON H S","210905","210905001","","N","R","NQ","","N","09 - 12","210","07","SHELBY","Secondary"
"TIOGA ISD","TIOGA EL","091907","091907101","","N","E","NA","","N","PK - 08","091","10","GRAYSON","Elementary"
"TOLAR ISD","TOLAR EL","111903","111903101","","N","R","NA","","N","EE - 06","111","11","HOOD","Elementary"
"TOLAR ISD","TOLAR H S","111903","111903001","","N","R","NQ","","N","07 - 12","111","11","HOOD","Secondary"
"TOM BEAN ISD","TOM BEAN EL","091918","091918101","","N","R","NA","","N","KG - 05","091","10","GRAYSON","Elementary"
"TOM BEAN ISD","TOM BEAN H S","091918","091918001","","N","A","NQ","","N","09 - 12","091","10","GRAYSON","Secondary"
"TOM BEAN ISD","TOM BEAN MIDDLE","091918","091918041","","N","A","NA","","N","06 - 08","091","10","GRAYSON","Middle"
"TOMBALL ISD","BECKENDORF INT","101921","101921106","","N","R","NA","","N","05 - 07","101","04","HARRIS","Middle"
"TOMBALL ISD","CHERRY STREET SCH","101921","101921104","","N","1","PE","","N","04 - 11","101","04","HARRIS","Both Elem/Sec"
"TOMBALL ISD","DECKER PRAIRIE EL","101921","101921102","","N","R","NA","","N","EE - 04","101","04","HARRIS","Elementary"
"TOMBALL ISD","LAKEWOOD EL","101921","101921103","","N","A","NA","","N","EE - 04","101","04","HARRIS","Elementary"
"TOMBALL ISD","TOMBALL EL","101921","101921101","","N","A","NA","","N","EE - 04","101","04","HARRIS","Elementary"
"TOMBALL ISD","TOMBALL H S","101921","101921001","","N","R","NQ","","N","09 - 12","101","04","HARRIS","Secondary"
"TOMBALL ISD","TOMBALL INT","101921","101921105","","N","R","NA","","N","05 - 06","101","04","HARRIS","Middle"
"TOMBALL ISD","TOMBALL J H","101921","101921042","","N","R","NA","","N","06 - 09","101","04","HARRIS","Middle"
"TORNILLO ISD","TORNILLO EL","071908","071908101","","N","R","NA","","N","PK - 05","071","19","EL PASO","Elementary"
"TORNILLO ISD","TORNILLO H S","071908","071908001","","N","A","NQ","","N","09 - 12","071","19","EL PASO","Secondary"
"TORNILLO ISD","TORNILLO MIDDLE","071908","071908041","","N","A","NA","","N","06 - 08","071","19","EL PASO","Middle"
"TRENT ISD","CO-OP ALTER PROG","221905","221905002","","N","1","PE","","N","09 - 10","221","14","TAYLOR","Secondary"
"TRENT ISD","TRENT SCHOOL","221905","221905001","","N","R","NQ","","N","KG - 12","221","14","TAYLOR","Both Elem/Sec"
"TRENTON ISD","TRENTON EL","074912","074912101","","N","A","NA","","N","PK - 05","074","10","FANNIN","Elementary"
"TRENTON ISD","TRENTON H S","074912","074912001","","N","R","NQ","","N","06 - 12","074","10","FANNIN","Both Elem/Sec"
"TRINIDAD ISD","A L P H A CAMPUS","107907","107907002","","N","N","NR","","N","09 - 11","107","07","HENDERSON","Secondary"
"TRINIDAD ISD","TRINIDAD SCHOOL","107907","107907001","","N","A","NQ","","N","PK - 12","107","07","HENDERSON","Both Elem/Sec"
"TRINITY ISD","LANSBERRY EL","228903","228903103","","N","L","NA","","N","PK - 05","228","06","TRINITY","Elementary"
"TRINITY ISD","TRINITY EVENING H S","228903","228903002","","N","","","","N","09 - 11","228","06","TRINITY","Secondary"
"TRINITY ISD","TRINITY H S","228903","228903001","","N","A","NQ","","N","09 - 12","228","06","TRINITY","Secondary"
"TRINITY ISD","TRINITY J H","228903","228903041","","N","L","NA","","N","06 - 08","228","06","TRINITY","Middle"
"TROUP ISD","TROUP EL","212904","212904102","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TROUP ISD","TROUP H S","212904","212904002","","N","R","NQ","","N","09 - 12","212","07","SMITH","Secondary"
"TROUP ISD","TROUP MIDDLE","212904","212904041","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TROY ISD","TROY EL","014910","014910101","","N","R","NA","","N","EE - 04","014","12","BELL","Elementary"
"TROY ISD","TROY H S","014910","014910001","","N","R","NQ","","N","09 - 12","014","12","BELL","Secondary"
"TROY ISD","TROY INT","014910","014910102","","N","R","NA","","N","05 - 06","014","12","BELL","Middle"
"TROY ISD","TROY MIDDLE","014910","014910041","","N","R","NA","","N","07 - 08","014","12","BELL","Middle"
"TULIA ISD","TULIA H S","219903","219903001","","N","A","NQ","","N","09 - 12","219","16","SWISHER","Secondary"
"TULIA ISD","TULIA HIGHLAND EL","219903","219903101","219903102","N","A","NA","W V SWINBURN EL","N","EE - 02","219","16","SWISHER","Elementary"
"TULIA ISD","TULIA J H","219903","219903041","","N","A","NA","","N","06 - 08","219","16","SWISHER","Middle"
"TULIA ISD","W V SWINBURN EL","219903","219903102","","N","A","NA","","N","03 - 05","219","16","SWISHER","Elementary"
"TULOSO-MIDWAY ISD","ALTER ED CTR","178912","178912002","","N","1","PE","","N","09 - 12","178","02","NUECES","Secondary"
"TULOSO-MIDWAY ISD","TULOSO-MIDWAY H S","178912","178912001","","N","A","NQ","","N","09 - 12","178","02","NUECES","Secondary"
"TULOSO-MIDWAY ISD","TULOSO-MIDWAY INT","178912","178912104","","C","A","NA","","N","03 - 05","178","02","NUECES","Elementary"
"TULOSO-MIDWAY ISD","TULOSO-MIDWAY MIDDLE","178912","178912041","","C","A","NA","","N","06 - 08","178","02","NUECES","Middle"
"TULOSO-MIDWAY ISD","TULOSO-MIDWAY PRI","178912","178912101","178912104","C","A","NA","TULOSO-MIDWAY INT","N","EE - 02","178","02","NUECES","Elementary"
"TURKEY-QUITAQUE ISD","VALLEY SCHOOL","096905","096905001","","N","R","NQ","","N","EE - 12","096","16","HALL","Both Elem/Sec"
"TYLER ISD","BELL EL","212905","212905102","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","BIRDWELL EL","212905","212905103","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","BONNER EL","212905","212905104","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","BOULTER MIDDLE","212905","212905041","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","CLARKSTON EL","212905","212905106","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","DIXIE EL","212905","212905107","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","DOGAN MIDDLE","212905","212905042","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","DOUGLAS EL","212905","212905108","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","GARY EL","212905","212905110","","N","A","NA","","N","KG - 05","212","07","SMITH","Elementary"
"TYLER ISD","GLENWOOD ALTER MIDDLE","212905","212905046","","N","N","NR","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","GRIFFIN EL","212905","212905111","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","HOGG MIDDLE","212905","212905043","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","HUBBARD MIDDLE","212905","212905044","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","JOHN TYLER H S","212905","212905003","","N","A","NQ","","N","09 - 12","212","07","SMITH","Secondary"
"TYLER ISD","JONES EL","212905","212905112","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","LEE H S","212905","212905001","","N","A","NQ","","N","09 - 12","212","07","SMITH","Secondary"
"TYLER ISD","MOORE MIDDLE","212905","212905045","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","ORR EL","212905","212905114","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","OWENS EL","212905","212905109","","N","R","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","PACE-TAAP ALTER","212905","212905007","","N","1","PE","","N","09 - 12","212","07","SMITH","Secondary"
"TYLER ISD","PEETE EL","212905","212905115","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","RAMEY EL","212905","212905116","","N","A","NA","","N","PK - 05","212","07","SMITH","Elementary"
"TYLER ISD","RICE EL","212905","212905117","","N","E","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","ROBERTS SCH","212905","212905005","","N","N","NR","","N","06 - 12","212","07","SMITH","Both Elem/Sec"
"TYLER ISD","SPECIAL SERVICES ANNEX","212905","212905105","","N","N","NR","","N","04 - 11","212","07","SMITH","Both Elem/Sec"
"TYLER ISD","ST LOUIS SP ED EL","212905","212905118","","N","N","NR","","N","EE - 12","212","07","SMITH","Both Elem/Sec"
"TYLER ISD","STEWART MIDDLE","212905","212905047","","N","A","NA","","N","06 - 08","212","07","SMITH","Middle"
"TYLER ISD","T J AUSTIN EL","212905","212905101","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"TYLER ISD","WOODS EL","212905","212905119","","N","A","NA","","N","EE - 05","212","07","SMITH","Elementary"
"UNION GROVE ISD","UNION GROVE EL","230908","230908101","","N","R","NA","","N","EE - 06","230","07","UPSHUR","Elementary"
"UNION GROVE ISD","UNION GROVE H S","230908","230908001","","N","A","NQ","","N","07 - 12","230","07","UPSHUR","Secondary"
"UNION HILL ISD","UNION HILL EL","230904","230904101","","N","R","NA","","N","EE - 06","230","07","UPSHUR","Elementary"
"UNION HILL ISD","UNION HILL H S","230904","230904001","","N","A","NQ","","N","07 - 12","230","07","UPSHUR","Secondary"
"UNION ISD","UNION SCHOOL","223903","223903001","","N","A","NQ","","N","KG - 12","223","17","TERRY","Both Elem/Sec"
"UNITED ISD","ALTER CAMPUS","240903","240903004","","N","1","PE","","N","09 - 12","240","01","WEBB","Secondary"
"UNITED ISD","CLARK EL","240903","240903105","","N","A","NA","","N","EE - 05","240","01","WEBB","Elementary"
"UNITED ISD","CLARK MIDDLE","240903","240903046","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","COL SANTOS BENAVIDES EL","240903","240903122","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","FINLEY EL","240903","240903112","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","FRANKLIN D ROOSEVELT EL","240903","240903123","","N","R","NA","","N","EE - 05","240","01","WEBB","Elementary"
"UNITED ISD","GEORGE WASHINGTON ALTER","240903","240903049","","N","A","NA","","N","06 - 06","240","01","WEBB","Middle"
"UNITED ISD","GEORGE WASHINGTON MIDDLE","240903","240903045","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","GUTIERREZ EL","240903","240903114","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","JOHN B ALEXANDER H S","240903","240903003","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"UNITED ISD","JUAREZ/LINCOLN EL","240903","240903118","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","KAZEN EL","240903","240903117","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","KENNEDY ZAPATA EL","240903","240903121","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","LOS O'BIPOS MIDDLE","240903","240903047","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","MATIAS DE LLANO EL","240903","240903116","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","NEWMAN EL","240903","240903109","","N","R","NA","","N","EE - 05","240","01","WEBB","Elementary"
"UNITED ISD","NYE EL","240903","240903103","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","PEREZ EL","240903","240903111","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","PRADA EL","240903","240903119","","N","A","NA","","N","EE - 05","240","01","WEBB","Elementary"
"UNITED ISD","RUIZ EL","240903","240903115","240903107","N","A","NA","SALINAS ELEM","N","EE - 02","240","01","WEBB","Elementary"
"UNITED ISD","SALINAS EL","240903","240903107","","N","A","NA","","N","03 - 05","240","01","WEBB","Elementary"
"UNITED ISD","SALVADOR GARCIA ALTER","240903","240903050","","N","N","NR","","N","05 - 08","240","01","WEBB","Middle"
"UNITED ISD","SALVADOR GARCIA MIDDLE","240903","240903044","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","SCHOOL FOR ACCELERATED LRN","240903","240903006","","N","N","NR","","N","09 - 11","240","01","WEBB","Secondary"
"UNITED ISD","TRAUTMANN EL","240903","240903110","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"UNITED ISD","TRAUTMANN MIDDLE","240903","240903048","","N","R","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","UNITED D D HACHAR EL","240903","240903113","","N","A","NA","","N","EE - 05","240","01","WEBB","Elementary"
"UNITED ISD","UNITED H S","240903","240903001","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"UNITED ISD","UNITED MIDDLE","240903","240903041","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UNITED ISD","UNITED SOUTH H S","240903","240903002","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"UNITED ISD","UNITED SOUTH J H","240903","240903043","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"UTOPIA ISD","UTOPIA SCHOOL","232904","232904001","","N","A","NQ","","N","EE - 12","232","20","UVALDE","Both Elem/Sec"
"UVALDE CONS ISD","ANTHON EL","232903","232903104","","N","A","NA","","N","01 - 04","232","20","UVALDE","Elementary"
"UVALDE CONS ISD","BATESVILLE EL","232903","232903107","","N","A","NA","","N","EE - 04","232","20","UVALDE","Elementary"
"UVALDE CONS ISD","BATESVILLE MIDDLE","232903","232903045","","N","A","NA","","N","05 - 08","232","20","UVALDE","Middle"
"UVALDE CONS ISD","BENSON EL","232903","232903101","","N","A","NA","","N","01 - 04","232","20","UVALDE","Elementary"
"UVALDE CONS ISD","DALTON EL","232903","232903102","","N","N","NR","","N","EE - KG","232","20","UVALDE","Elementary"
"UVALDE CONS ISD","EXCEL ACADEMY","232903","232903002","","N","2","PE","","N","09 - 12","232","20","UVALDE","Secondary"
"UVALDE CONS ISD","FLORES EL","232903","232903109","","N","A","NA","","N","05 - 06","232","20","UVALDE","Middle"
"UVALDE CONS ISD","ROBB EL","232903","232903103","","N","A","NA","","N","01 - 04","232","20","UVALDE","Elementary"
"UVALDE CONS ISD","UVALDE H S","232903","232903001","","N","A","NQ","","N","09 - 12","232","20","UVALDE","Secondary"
"UVALDE CONS ISD","UVALDE J H","232903","232903044","","N","A","NA","","N","07 - 08","232","20","UVALDE","Middle"
"VALENTINE ISD","VALENTINE SCHOOL","122902","122902001","","N","A","NQ","","N","KG - 12","122","18","JEFF DAVIS","Both Elem/Sec"
"VALLEY MILLS ISD","VALLEY MILLS EL","018904","018904101","","N","A","NA","","N","KG - 06","018","12","BOSQUE","Elementary"
"VALLEY MILLS ISD","VALLEY MILLS H S","018904","018904001","","N","R","NQ","","N","07 - 12","018","12","BOSQUE","Secondary"
"VALLEY VIEW ISD","VALLEY VIEW EL","049903","049903101","","N","R","NA","","N","KG - 06","049","11","COOKE","Elementary"
"VALLEY VIEW ISD","VALLEY VIEW EL","108916","108916102","","N","R","NA","","N","PK - 05","108","01","HIDALGO","Elementary"
